Code,ID,Name,FV,ISIN,Industry,Marketcap
524820,PANAMAPET,PANAMA PETROCHEM LTD,2,INE305C01029,Lubricants,1990.54
508941,PANCARBON,PANASONIC CARBON INDIA CO.LTD,10,INE013E01017,Electrodes & Refractories,235.58
504093,PANAENERG,PANASONIC ENERGY INDIA COMPANY LTD,10,INE795A01017,Household Products,404.33
513511,PANCHMAHQ,PANCHMAHAL STEEL LTD,10,INE798F01010,Iron & Steel Products,323.38
531726,PANCHSHEEL,PANCHSHEEL ORGANICS LTD,10,INE316G01019,Pharmaceuticals,241.64
526345,PANJON,PANJON LTD,10,INE744D01019,Packaged Foods,31.07
506122,PANKAJPIYUS,PANKAJ PIYUSH TRADE & INVESTMENT LTD,10,INE820M01018,Auto Components & Equipments,4
531280,PANKAJPO,PANKAJ POLYMERS LTD,10,INE698B01011,Packaging,4.11
539469,PANORAMA,PANORAMA STUDIOS INTERNATIONAL LTD,10,INE258R01010,Film Production- Distribution & Exhibition,1213.37
539143,PANTH,PANTH INFINITY LTD,10,INE945O01019,Diversified,14.67
500322,PANCM,PANYAM CEMENTS & MINERAL INDUSTRIES LTD,10,INE167E01037,Cement & Cement Products,138.09
530291,PAOS,PAOS INDUSTRIES LTD,10,INE791C01012,Edible Oil,7.39
543530,PARADEEP,PARADEEP PHOSPHATES LTD,10,INE088F01024,Fertilizers,5809.91
539889,PARAGMILK,PARAG MILK FOODS LTD,10,INE883N01014,Dairy Products,2527.19
531255,PARAGONF,PARAGON FINANCE LTD,10,INE015E01012,Non Banking Financial Company (NBFC),26.9
530555,PARACABLES,PARAMOUNT COMMUNICATIONS LTD,2,INE074B01023,Cables - Electricals,2386.35
507970,PARMCOS-B,PARAMOUNT COSMETICS (INDIA) LTD,10,INE143I01013,Personal Care,19.42
543367,PARAS,PARAS DEFENCE AND SPACE TECHNOLOGIES LTD,10,INE045601015,Aerospace & Defense,2730
521246,PARASPETRO,PARAS PETROFILS LTD,1,INE162C01024,Investment Company,97.26
524628,PARKERAC,PARKER AGROCHEM EXPORTS LTD,10,INE750B01010,Trading & Distributors,9.69
532911,PARLEIND,PARLE INDUSTRIES LTD,10,INE272G01014,Diversified Commercial Services,12.4
540359,PARMAX,PARMAX PHARMA LTD,10,INE240T01014,Pharmaceuticals,11.93
540467,PARMSILK,PARMESHWARI SILK MILLS LTD,10,INE808R01012,Other Textile Products,
506128,PARNAXLAB,PARNAX LAB LTD,10,INE383L01019,Pharmaceuticals,156.72
542694,PARSHVA,PARSHVA ENTERPRISES LTD,10,INE05MV01019,Trading & Distributors,235.92
511176,PARSHWANA,PARSHWANATH CORPORATION LTD,10,INE635I01018,Residential- Commercial Projects,18.34
532780,PARSVNATH,PARSVNATH DEVELOPERS LTD,5,INE561H01026,Residential- Commercial Projects,615.78
541347,PARVATI,PARVATI SWEETNERS AND POWER LTD,5,INE295Z01015,Sugar,176.14
521080,PASARI,PASARI SPINNING MILLS LTD,10,INE604F01010,Other Textile Products,10.45
500456,PASUPTAC,PASUPATI ACRYLON LTD,10,INE818B01023,Petrochemicals,342.72
503092,PASUSPG,PASUPATI SPG.& WVG.MILLS LTD,10,INE909B01020,Other Textile Products,30.7
500368,PATANJALI,PATANJALI FOODS LTD,2,INE619A01035,Edible Oil,48697.36
539401,PJL,PATDIAM JEWELLERY LTD,10,INE473T01011,Gems- Jewellery And Watches,98.41
531120,PATELENG,PATEL ENGINEERING LTD,1,INE244B01030,Civil Construction,4698.95
526381,PATINTLOG,PATEL INTEGRATED LOGISTICS LTD,10,INE529D01014,Logistics Solution Provider,140.09
517417,PATELSAI,PATELS AIRTEMP (INDIA) LTD,10,INE082C01024,Industrial Products,230.02
524031,PATIDAR,PATIDAR BUILDCON LIMITED,10,INE637N01014,Residential- Commercial Projects,5.23
543798,PATRON,PATRON EXIM LTD,10,INE0NPA01011,Trading - Chemicals,20.47
514326,PATSPINLTD,PATSPIN INDIA LTD,10,INE790C01014,Other Textile Products,44.37
539113,PML,PAUL MERCHANTS LTD,10,INE291E01019,Other Financial Services,282.85
532742,PAUSHAKLTD,PAUSHAK LTD,10,INE111F01016,Specialty Chemicals,1627.16
543915,PAVNAIND,PAVNA INDUSTRIES LTD,10,INE07S101020,Auto Components & Equipments,646.8
543390,POLICYBZR,PB FINTECH LTD,2,INE417T01026,Financial Technology (Fintech),57014.07
532676,PBAINFRA,PBA INFRASTRUCTURE LTD,10,INE160H01019,Civil Construction,15.19
534809,PCJEWELLER,PC JEWELLER LTD,10,INE785M01013,Gems- Jewellery And Watches,2575.55
506590,PCBL,PCBL LTD,1,INE602A01031,Carbon Black,10317.94
517119,PCS,PCS TECHNOLOGY LTD,10,INE834B01012,IT Enabled Services,63.5
538730,PDSL,PDS LTD,2,INE111Q01021,Trading - Textile Products,6266.72
532808,PGIL,PEARL GLOBAL INDUSTRIES LIMITED,5,INE940H01022,Garments & Apparels,2628.09
543540,PGCRL,PEARL GREEN CLUBS AND RESORTS LTD,10,INE0GTX01019,Other Agricultural Products,46.64
523260,PEARLPOLY,PEARL POLYMERS LTD,10,INE844A01013,Plastic Products - Consumer,66.03
539273,PECOS,PECOS HOTELS AND PUBS LTD,10,INE484S01010,Restaurants,15.06
524136,PCCOSMA,PEE CEE COSMA SOPE LTD,10,INE417E01010,Household Products,111
531352,PEETISEC,PEETI SECURITIES LTD,10,INE328D01011,Other Textile Products,7.5
503031,PENINLAND,PENINSULA LAND LTD,2,INE138A01028,Residential- Commercial Projects,1574.68
513228,PENIND,PENNAR INDUSTRIES LTD,5,INE932A01024,Industrial Products,1865.88
524210,PNTKYOR,PENTOKEY ORGANY (INDIA) LTD,10,INE702E01015,Commodity Chemicals,32.42
501144,PEOPLIN,PEOPLES INVESTMENTS LTD,10,INE644U01015,Diversified Commercial Services,1.05
521062,OCTAVE,PERFECT-OCTAVE MEDIA PROJECTS LTD,10,INE814L01013,TV Broadcasting & Software Production,8.61
526435,PERFEPA,PERFECTPAC LTD,2,INE759I01024,Paper & Paper Products,67.13
504132,PERMAGN,PERMANENT MAGNETS LTD,10,INE418E01018,Other Electrical Equipment,1060.23
533179,PERSISTENT,PERSISTENT SYSTEMS LTD,5,INE262H01021,Computers - Software & Consulting,61321.91
517172,PERVASIVE,PERVASIVE COMMODITIES LTD,10,INE443P01020,Trading & Distributors,0.11
524046,PETPLST,PET PLASTICS LTD,10,INE704F01018,Plastic Products - Industrial,6.18
532522,PETRONET,PETRONET LNG LTD,10,INE347G01014,LPG/CNG/PNG/LNG Supplier,45825
500680,PFIZER,PFIZER LTD,10,INE182A01018,Pharmaceuticals,19032.89
533581,PGEL,PG ELECTROPLAST LTD,10,INE457L01011,Consumer Electronics,4755.65
512026,PHTRADING,PH TRADING LTD,10,INE603D01017,Trading & Distributors,0.08
523620,PHRMASI,PHAARMASIA LTD,10,INE486I01016,Pharmaceuticals,20.52
524572,PHARMAID,PHARMAIDS PHARMACEUTICALS LTD,10,INE117D01018,Pharmaceuticals,128.01
526481,PHOENXINTL,PHOENIX INTERNATIONAL LTD,10,INE245B01011,Diversified Commercial Services,58.8
537839,PHOENIXTN,PHOENIX TOWNSHIP LTD,10,INE977M01024,Hotels & Resorts,123.06
509084,PHOTON,PHOTON CAPITAL ADVISORS LTD,10,INE107J01016,Diversified Commercial Services,9.86
526588,PHOTOQUP,PHOTOQUIP INDIA LTD,10,INE813B01016,Household Products,13.2
524808,PHYTO,PHYTO CHEM (INDIA) LTD,10,INE037C01010,Pesticides & Agrochemicals,14.77
523642,PIIND,PI INDUSTRIES LTD,1,INE603J01030,Pesticides & Agrochemicals,58535.13
530305,PICCADIL,PICCADILY AGRO INDUSTRIES LTD,10,INE546C01010,Sugar,3682.06
507498,PICCASUG,PICCADILY SUGAR & ALLIED INDUSTRIES LTD,10,INE544C01023,Sugar,117.32
532355,PICTUREHS,PICTUREHOUSE MEDIA LTD,10,INE448B01029,Film Production- Distribution & Exhibition,44.41
500331,PIDILITIND,PIDILITE INDUSTRIES LTD,1,INE318A01026,Specialty Chemicals,151835.15
500327,PILITA,PIL ITALICA LIFESTYLE LTD,1,INE600A01035,Plastic Products - Consumer,301.51
539883,PILANIINVS,PILANI INVESTMENT AND INDUSTRIES CORPORATION LTD,10,INE417C01014,Holding Company,3923.51
519439,PIONAGR,PIONEER AGRO EXTRACTS LTD,10,INE062E01014,Edible Oil,4.03
514300,PIONEEREMB,PIONEER EMBROIDERIES LTD,10,INE156C01018,Other Textile Products,115.02
507864,PIONRINV,PIONEER INVESTCORP LTD,10,INE746D01014,Other Financial Services,62.75
500302,PEL,PIRAMAL ENTERPRISES LTD,2,INE140A01024,Non Banking Financial Company (NBFC),19245.82
543635,PPLPHARMA,PIRAMAL PHARMA LTD,10,INE0DK501011,Pharmaceuticals,18355.91
513519,PITTIENG,PITTI ENGINEERING LTD,5,INE450D01021,Industrial Products,2733.07
500333,PIXTRANS,PIX TRANSMISSIONS LTD,10,INE751B01018,Rubber,1901.81
523648,PLASTIBLEN,PLASTIBLENDS INDIA LTD,5,INE083C01022,Specialty Chemicals,696.64
544134,PLATIND,PLATINUM INDUSTRIES LTD,10,INE0PT501018,Specialty Chemicals,1045.49
543352,POBS,PLATINUMONE BUSINESS SERVICES LTD,10,INE0DTJ01015,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),26.64
544003,PLAZACABLE,PLAZA WIRES LTD,10,INE0INJ01017,Cables - Electricals,423.91
534060,PMCFIN,PMC FINCORP LIMITED,1,INE793G01035,Non Banking Financial Company (NBFC),140.99
532366,PNBGILTS,PNB GILTS LTD,10,INE859A01011,Non Banking Financial Company (NBFC),2014.31
540173,PNBHOUSING,PNB HOUSING FINANCE LTD,10,INE572E01012,Housing Finance Company,19842.9
539150,PNCINFRA,PNC INFRATECH LTD,2,INE195J01029,Civil Construction,11367.25
543709,GARGI,PNGS GARGI FASHION JEWELLERY LTD,10,INE0NT601018,Gems- Jewellery And Watches,519.91
539195,POEL,POCL ENTERPRISES LTD,10,INE035S01010,Commodity Chemicals,188.47
523628,PODDARHOUS,PODDAR HOUSING AND DEVELOPMENT LTD,10,INE888B01018,Residential- Commercial Projects,65.62
524570,PODDARMENT,PODDAR PIGMENTS LTD,10,INE371C01013,Dyes And Pigments,359.63
532486,POKARNA,POKARNA LTD,2,INE637C01025,Granites & Marbles,1483.54
526687,POLOHOT,POLO HOTELS LTD,10,INE084C01012,Hotels & Resorts,24.41
540717,PQIF,POLO QUEEN INDUSTRIAL AND FINTECH LTD,2,INE689M01025,Trading & Distributors,2490.59
507645,POLSON,POLSON LTD,50,INE339F01021,Specialty Chemicals,183.8
531768,POLYMED,POLY MEDICURE LTD,5,INE205C01021,Medical Equipment & Supplies,14873.65
542652,POLYCAB,POLYCAB INDIA LTD,10,INE455K01017,Cables - Electricals,79629.05
506605,POLYCHEM,POLYCHEM LTD,10,INE752B01024,Commodity Chemicals,108.12
531397,POLYCON,POLYCON INTERNATIONAL LTD,10,INE262C01014,Packaging,7.7
531454,POLYLINK,POLYLINK POLYMERS (INDIA) LTD,5,INE323D01020,Petrochemicals,59.06
537573,POLYMAC,POLYMAC THERMOFORMERS LTD,10,INE826P01018,Plastic Products - Industrial,19.69
526043,POLYCHMP,POLYMECHPLAST MACHINES LTD,10,INE809B01014,Industrial Products,28.95
524051,POLYPLEX,POLYPLEX CORPORATION LTD,10,INE633B01018,Packaging,2769.44
539354,POLYSPIN,POLYSPIN EXPORTS LTD,5,INE914G01029,Packaging,51
512481,POLYTEX,POLYTEX INDIA LTD,10,INE012F01016,Non Banking Financial Company (NBFC),8.84
532626,POCL,PONDY OXIDES & CHEMICALS LTD,10,INE063E01046,Ferro & Silica Manganese,782.87
532460,PONNIERODE,PONNI SUGARS (ERODE) LTD,10,INE838E01017,Sugar,358.64
540727,POOJA,POOJAWESTERN METALIKS LTD,10,INE973X01012,Other Industrial Products,43.9
519359,POONADAL,POONA DAL & OIL INDUSTRIES LTD,10,INE809E01018,Edible Oil,35.68
524000,POONAWALLA,POONAWALLA FINCORP LTD,2,INE511C01022,Non Banking Financial Company (NBFC),38158.24
531870,POPULARES,POPULAR ESTATE MANAGEMENT LTD,10,INE370C01015,Civil Construction,29.26
544144,PVSL,POPULAR VEHICLES AND SERVICES LTD,2,INE772T01024,Auto -Dealer,1850.09
532933,PORWAL,PORWAL AUTO COMPONENTS LTD,10,INE386I01018,Auto Components & Equipments,84.11
543912,PIGL,POWER AND INSTRUMENTATION (GUJARAT) LTD,10,INE557Z01018,Other Electrical Equipment,79.93
532810,PFC,POWER FINANCE CORPORATION LTD,10,INE134E01011,Financial Institution,132944.6
532898,POWERGRID,POWER GRID CORPORATION OF INDIA LTD,10,INE752E01010,Power - Transmission,255952.62
539302,POWERMECH,POWER MECH PROJECTS LTD,10,INE211R01019,Civil Construction,8088.87
532934,PPAP,PPAP AUTOMOTIVE LIMITED,10,INE095I01015,Auto Components & Equipments,280.98
530361,PRABHHANS,PRABHHANS INDUSTRIES LTD,10,INE428P01013,Other Textile Products,51.77
506042,ZPRBHSTE,PRABHU STEEL INDUSTRIES LTD,10,INE821R01015,Iron & Steel Products,
513532,PRADPME,PRADEEP METALS LTD,10,INE770A01010,Auto Components & Equipments,404.72
530095,PRADHIN,PRADHIN LTD,10,INE656B01019,Iron & Steel Products,16.15
500192,PRAGBOS,PRAG BOSIMI SYNTHETICS LTD,10,INE962B01011,Other Textile Products,25.14
522205,PRAJIND,PRAJ INDUSTRIES LTD,2,INE074A01025,Industrial Products,9412.15
531746,PRAENG,PRAJAY ENGINEERS SYNDICATE LTD,10,INE505C01016,Residential- Commercial Projects,189.95
506022,PRAKASH,PRAKASH INDUSTRIES LTD,10,INE603A01013,Iron & Steel,3129.46
542684,PPL,PRAKASH PIPES LTD,10,INE050001010,Plastic Products - Industrial,933.65
533239,PRAKASHSTL,PRAKASH STEELAGE LTD,1,INE696K01024,Iron & Steel Products,154.88
531437,PWASML,PRAKASH WOOLLEN & SYNTHETIC MILLS LTD,10,INE523I01016,Other Textile Products,37.46
519014,PRSNTIN,PRASHANT INDIA LTD,10,INE100E01012,Other Textile Products,6.35
540724,DIAMONDYD,PRATAAP SNACKS LTD,5,INE393P01035,Packaged Foods,2180.96
531257,PRATIKSH,PRATIKSHA CHEMICALS LTD,10,INE530D01012,Specialty Chemicals,12.81
531637,PRAVEG,PRAVEG LTD,10,INE722B01019,Advertising & Media Agencies,2387.39
540901,PRAXIS,PRAXIS HOME RETAIL LTD,5,INE546Y01022,Speciality Retail,277.36
539636,PRECAM,PRECISION CAMSHAFTS LTD,10,INE484I01029,Auto Components & Equipments,2008
517258,PRECISIO,PRECISION ELECTRONICS LTD,10,INE143C01024,Industrial Products,189.66
523539,PRECWIRE,PRECISION WIRES INDIA LTD,1,INE372C01037,Aluminium- Copper & Zinc Products,2297.54
530331,PREMCO,PREMCO GLOBAL LTD,10,INE001E01012,Other Textile Products,132.74
511016,PREMCAP,PREMIER CAPITAL SERVICES LTD,1,INE946K01023,Other Electrical Equipment,17.68
526247,PREMEXPLN,PREMIER EXPLOSIVES LTD,10,INE863B01011,Explosives,2042.66
500540,PREMIER,PREMIER LTD,10,INE342A01018,Industrial Products,10.93
514354,PREMIERPOL,PREMIER POLYFILM LTD,5,INE309M01012,Plastic Products - Industrial,396.03
509835,PREMSYN,PREMIER SYNTHETICS LTD,10,INE940N01012,Other Textile Products,8.04
531802,PRERINFRA,PRERNA INFRABUILD LTD,10,INE426H01014,Residential- Commercial Projects,107.33
526773,PRESSURS,PRESSURE SENSITIVE SYSTEMS (INDIA) LTD,1,INE891E01024,Other Textile Products,128.48
533274,PRESTIGE,PRESTIGE ESTATES PROJECTS LTD,10,INE811K01011,Residential- Commercial Projects,47788.72
543363,PREVEST,PREVEST DENPRO LTD,10,INE0GAO01018,Medical Equipment & Supplies,463.38
540293,PRICOLLTD,PRICOL LTD,1,INE726V01018,Auto Components & Equipments,4821.02
519262,PRIMAGR,PRIMA AGRO LTD,10,INE297D01018,Other Agricultural Products,13.83
531246,PRIMAIN,PRIMA INDUSTRIES LTD,10,INE723N01012,Edible Oil,25.08
530589,PRIMAPLA,PRIMA PLASTICS LTD,10,INE573B01016,Plastic Products - Consumer,215.11
532748,PFOCUS,PRIME FOCUS LTD,1,INE367G01038,Media & Entertainment,3114.53
540404,PRIMEFRESH,PRIME FRESH LTD,10,INE442V01012,Other Agricultural Products,368.44
519299,PRIMIND,PRIME INDUSTRIES LTD,5,INE543F01028,Edible Oil,371.53
530695,PRIMEPRO,PRIME PROPERTY DEVELOPMENT CORPORATION LTD,5,INE233C01023,Residential- Commercial Projects,54.29
500337,PRIMESECU,PRIME SECURITIES LTD,5,INE032B01021,Other Financial Services,599.03
521149,PRIMEURB,PRIME URBAN DEVELOPMENT INDIA LTD,2,INE419E01024,Residential- Commercial Projects,26.64
506852,PRIMO,PRIMO CHEMICALS LTD,2,INE607A01022,Commodity Chemicals,1026.57
542907,PRINCEPIPE,PRINCE PIPES AND FITTINGS LTD,10,INE689W01016,Plastic Products - Industrial,6762.47
531735,PRISMFN,PRISM FINANCE LTD,10,INE429Q01019,Non Banking Financial Company (NBFC),27.07
500338,PRSMJOHNSN,PRISM JOHNSON LTD,10,INE010A01011,Cement & Cement Products,8821.32
512217,PRISMMEDI,PRISM MEDICO AND PHARMACY LTD,10,INE730E01016,Non Banking Financial Company (NBFC),15.41
501314,PRISMX,PRISMX GLOBAL VENTURES LTD,1,INE286N01028,Trading & Distributors,60.6
531688,PRITHVIEXCH,PRITHVI EXCHANGE (INDIA) LTD,10,INE621B01021,Other Financial Services,203.64
539359,PRITIKAUTO,PRITIKA AUTO INDUSTRIES LTD,2,INE583R01029,Auto Components & Equipments,460.48
532387,PNC,PRITISH NANDY COMMUNICATIONS LTD,10,INE392B01011,Film Production- Distribution & Exhibition,90.49
530117,PRIVISCL,PRIVI SPECIALITY CHEMICALS LTD,10,INE959A01019,Specialty Chemicals,4379.91
524580,PRIYALT,PRIYA LTD,10,INE686C01014,Trading & Distributors,3.79
540703,PROCLB,PRO CLB GLOBAL LTD,10,INE438C01010,Consulting Services,4.01
511557,PROFINC,PRO FIN CAPITAL SERVICES LTD,1,INE732K01027,Diversified Commercial Services,27.14
500126,PGHL,PROCTER & GAMBLE HEALTH LTD,10,INE199A01012,Pharmaceuticals,7937.66
500459,PGHH,PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD,10,INE179A01014,Personal Care,51794.67
526494,PROMACT,PROMACT IMPEX LTD,10,INE818D01011,Packaging,7.91
543375,PROMAX,PROMAX POWER LTD,10,INE0I2F01015,Civil Construction,181.25
543814,PCL,PROSPECT COMMODITIES LTD,10,INE0OKG01017,Other Agricultural Products,33.54
544021,PROTEAN,PROTEAN EGOV TECHNOLOGIES LTD,10,INE004A01022,IT Enabled Services,5097.3
534675,PROZONER,PROZONE REALTY LTD,2,INE195N01013,Residential- Commercial Projects,487.26
543527,PRUDENT,PRUDENT CORPORATE ADVISORY SERVICES LTD,5,INE00F201020,Financial Products Distributor,5641.04
500342,PRUDMOULI,PRUDENTIAL SUGAR CORPORATION LTD,10,INE024D01016,Sugar,85.69
540544,PSPPROJECT,PSP PROJECTS LTD,10,INE488V01015,Civil Construction,2423.34
533344,PFS,PTC INDIA FINANCIAL SERVICES LTD,10,INE560K01014,Non Banking Financial Company (NBFC),2604.46
532524,PTC,PTC INDIA LTD,10,INE877F01012,Power Trading,5872.81
539006,PTCIL,PTC INDUSTRIES LTD,10,INE596F01018,Other Industrial Products,10873.98
509220,PTL,PTL ENTERPRISES LTD,1,INE034D01049,Diversified Commercial Services,549.23
539785,PDMJEPAPER,PUDUMJEE PAPER PRODUCTS LTD,1,INE865T01018,Paper & Paper Products,654.21
512591,PULSRIN,PULSAR INTERNATIONAL LTD,10,INE183U01014,Trading & Distributors,60.32
512461,PUNCTRD,PUNCTUAL TRADING LTD,10,INE07NX01019,Diversified Commercial Services,
544141,PESB,PUNE E - STOCK BROKING LTD,10,INE510U01018,Stockbroking & Allied,200.33
533295,PSB,PUNJAB & SIND BANK,10,INE608A01012,Public Sector Bank,41080.16
506618,PUNJABCHEM,PUNJAB CHEMICALS AND CROP PROTECTION LTD,10,INE277B01014,Pesticides & Agrochemicals,1379.68
500346,PUNJCOMMU,PUNJAB COMMUNICATIONS LTD,10,INE609A01010,Telecom - Equipment & Accessories,64.95
532461,PNB,PUNJAB NATIONAL BANK,2,INE160A01022,Public Sector Bank,148373.43
532891,PURVA,PURAVANKARA LTD,5,INE323I01011,Residential- Commercial Projects,7690.76
523315,PURITY,PURITY FLEX PACK LTD,10,INE898O01010,Paper & Paper Products,0.16
538993,PUROHITCON,PUROHIT CONSTRUCTION LTD,10,INE147J01012,Residential- Commercial Projects,5.44
540159,PURPLE,PURPLE ENTERTAINMENT LTD,10,INE905R01016,Film Production- Distribution & Exhibition,5.08
538647,PURSHOTTAM,PURSHOTTAM INVESTOFIN LTD,10,INE729C01020,Non Banking Financial Company (NBFC),22.5
517556,PVP,PVP VENTURES LTD,10,INE362A01016,Residential- Commercial Projects,925.74
532689,PVRINOX,PVR INOX LTD,10,INE191H01014,Film Production- Distribution & Exhibition,13869.34
536659,PVVINFRA,PVV INFRA LTD,10,INE428B01013,Civil Construction,69.5
543969,PYRAMID,PYRAMID TECHNOPLAST LTD,10,INE0MIS01010,Packaging,606.58
534109,PYXISFIN,PYXIS FINVEST LTD,10,INE883L01018,Non Banking Financial Company (NBFC),11.23
538646,QGO,QGO FINANCE LTD,10,INE837C01013,Non Banking Financial Company (NBFC),42.18
511116,QUADRANT,QUADRANT TELEVENTURES LIMITED-$,1,INE527B01020,Telecom - Cellular & Fixed line services,102.86
544091,QLL,QUALITEK LABS LTD,10,INE0Q1R01012,Consulting Services,115.74
543460,QRIL,QUALITY RO INDUSTRIES LTD,10,INE0KAF01018,Industrial Products,19.13
590110,QNIFTY,QUANTUM NIFTY 50 ETF,10,INF082J01028,Mutual Fund Scheme - ETF,6.07
538596,QUANTBUILD,QUANTUM BUILD-TECH LTD,10,INE222B01028,Residential- Commercial Projects,7.52
530281,QUANTDIA,QUANTUM DIGITAL VISION (INDIA) LTD,10,INE373C01019,Packaging,6.86
538452,QUASAR,QUASAR INDIA LTD,10,INE855P01033,Trading & Distributors,8.51
539978,QUESS,QUESS CORP LTD,10,INE615P01015,Diversified Commercial Services,9083.58
500069,QUESTCAP,QUEST CAPITAL MARKETS LTD,10,INE418C01012,Other Capital Market related Services,349.95
535719,QUEST,QUEST SOFTECH (INDIA) LTD,10,INE989J01017,Computers - Software & Consulting,104.03
539678,QUICKHEAL,QUICK HEAL TECHNOLOGIES LTD,10,INE306L01010,Software Products,2582.7
539515,QUINT,QUINT DIGITAL LTD,10,INE641R01017,Electronic Media,538.51
536456,RJBIOTECH,R J BIO-TECH LTD,10,INE594O01015,Other Agricultural Products,3.25
544136,RKSWAMY,R K SWAMY LTD,5,INE0NQ801033,Advertising & Media Agencies,1403.01
543981,RRKABEL,R R KABEL LTD,5,INE777K01022,Cables - Electricals,18027.87
517447,RSSOFTWARE,R.S.SOFTWARE INDIA LTD,5,INE165B01029,Computers - Software & Consulting,723.56
532735,RSYSTEMS,R SYSTEMS INTERNATIONAL LIMITED,1,INE411H01032,IT Enabled Services,5340.22
538119,RNBDENIMS,R&B DENIMS LTD,2,INE012Q01021,Other Textile Products,543.44
532024,RBGUPTA,R.B.GUPTA FINANCIALS LTD,10,INE056J01015,Other Financial Services,4.34
509845,RJSHAH,R.J.SHAH & CO.LTD,10,INE712Z01019,Residential- Commercial Projects,13.11
511626,RRFIN,RR FINANCIAL CONSULTANTS LTD,10,INE229D01011,Non Banking Financial Company (NBFC),17.8
530917,RRSECUR,R.R.SECURITIES LTD,10,INE474H01014,Diversified Commercial Services,3.81
524502,RAAJMEDI,RAAJ MEDISAFE INDIA LTD,10,INE548H01015,Packaging,55.78
537785,RACE,RACE ECO CHAIN LTD,10,INE084Q01012,Waste Management,525.58
520073,RACLGEAR,RACL GEARTECH LTD,10,INE704B01017,Auto Components & Equipments,1323.66
541703,RACONTEUR,RACONTEUR GLOBAL RESOURCES LTD,10,INE00WY01013,Speciality Retail,6.96
590070,RADAAN,RADAAN MEDIAWORKS (I) LTD,2,INE874F01027,Media & Entertainment,7.36
539673,RCL,RADHAGOBIND COMMERCIAL LTD,1,INE792P01020,Distributors,3.07
531273,RADHEDE,RADHE DEVELOPERS (INDIA) LTD,1,INE986B01044,Residential- Commercial Projects,182.3
540125,RADHIKAJWE,RADHIKA JEWELTECH LTD,2,INE583V01021,Gems- Jewellery And Watches,772.07
543732,RADIANTCMS,RADIANT CASH MANAGEMENT SERVICES LTD,1,INE855R01021,Diversified Commercial Services,908.4
532497,RADICO,RADICO KHAITAN LTD,2,INE944F01028,Breweries & Distilleries,23642.88
531412,RADIXIND,RADIX INDUSTRIES (INDIA) LIMITED,10,INE576N01014,Personal Care,243.19
539837,RPEL,RAGHAV PRODUCTIVITY ENHANCERS LTD,10,INE912T01018,Electrodes & Refractories,1424.55
526813,RAGHUNAT,RAGHUNATH INTERNATIONAL LTD,10,INE753B01014,Cigarettes & Tobacco Products,6.33
531552,RAGHUTOB,RAGHUNATH TOBACCO CO.LTD,10,INE754B01012,Residential- Commercial Projects,23.84
538921,RAFL,RAGHUVANSH AGROFARMS LTD,10,INE865P01016,Other Agricultural Products,238.35
514316,RAGHUSYN,RAGHUVIR SYNTHETICS LTD,1,INE969C01022,Other Textile Products,461.13
531887,RAHME,RAHUL MERCHANDISING LTD,10,INE149D01011,Gems- Jewellery And Watches,5.37
540270,RAIDEEPIND,RAIDEEP INDUSTRIES LTD,10,INE923R01019,Trading & Distributors,
542649,RVNL,RAIL VIKAS NIGAM LTD,10,INE415G01027,Civil Construction,54210.52
543265,RAILTEL,RAILTEL CORPORATION OF INDIA LTD,10,INE0DD101019,Other Telecom Services,12153.94
500339,RAIN,RAIN INDUSTRIES LTD,2,INE855B01025,Petrochemicals,6012.18
543524,RAINBOW,RAINBOW CHILDREN'S MEDICARE LTD,10,INE961O01016,Hospital,13610.36
531694,RAINBOWF,RAINBOW FOUNDATIONS LTD,10,INE230F01014,Residential- Commercial Projects,83.06
533093,ROML,RAJ OIL MILLS LTD,10,INE294G01026,Edible Oil,74.61
530111,RAJPACK,RAJ PACKAGING INDUSTRIES LTD,10,INE639C01013,Packaging,14.13
530699,RAJRILTD,RAJ RAYON INDUSTRIES LIMITED-$,1,INE533D01032,Other Textile Products,1330.71
532826,RAJTV,RAJ TELEVISION NETWORK LTD,5,INE952H01027,TV Broadcasting & Software Production,362.36
503127,RAJABAH,RAJA BAHADUR INTERNATIONAL LTD,100,INE491N01016,Residential- Commercial Projects,98.25
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD,10,INE296E01026,Other Textile Products,879.75
538707,RCCL,RAJASTHAN CYLINDERS & CONTAINERS LTD,10,INE929D01016,Industrial Products,11.98
506975,RAJSPTR,RAJASTHAN PETRO SYNTHETICS LTD,10,INE374C01017,Other Textile Products,5.05
530253,RAJTUBE,RAJASTHAN TUBE MANUFACTURING CO.LTD,10,INE497E01012,Iron & Steel Products,16.99
507962,RAJATH,RAJATH FINANCE LIMITED,10,INE455H01013,Non Banking Financial Company (NBFC),8.72
526662,ARENTERP,RAJDARSHAN INDUSTRIES LTD,10,INE610C01014,Trading - Minerals,13.33
531500,RAJESHEXPO,RAJESH EXPORTS LTD,1,INE343B01030,Gems- Jewellery And Watches,8809.08
543285,RCAN,RAJESHWARI CANS LTD,10,INE0CQ101015,Packaging,73.44
526823,RAJINFRA,RAJESWARI INFRASTRUCTURE LIMITED,10,INE016C01014,Residential- Commercial Projects,1.97
